更新时间,#genre#
20260626 03:24,url


RespoTime,whitelist,#genre#
83.51ms,[SD]кхл,https://t.freetv.fun/live/kkhl-1.m3u8
83.52ms,[BD]cctv-12,https://t.freetv.fun/live/cctv-12-1.m3u8
83.53ms,[HD]arena sport 5,https://t.freetv.fun/live/arena-sport-5-1.m3u8
83.53ms,[BD]cctv-4k超高清,https://t.freetv.fun/live/cctv-4kchao-gao-qing-7.m3u8
83.54ms,贵州卫视,https://stream1.freetv.fun/673e41aab63c8407597bbd669da186242aaba8e5c9d97c805a42b26a9fa69152.m3u8
83.55ms,[VGA]kanal v,https://t.freetv.fun/live/kanal-v.m3u8
83.56ms,[HD]xplore channel,https://t.freetv.fun/live/xplore-channel.m3u8
83.59ms,青海卫视,https://stream1.freetv.fun/0e4579bf98e3869e73e674507f4257736227ec9c830d0fe0d2fc77008c50f220.m3u8
83.64ms,四川卫视,https://stream1.freetv.fun/b8ce0029eb6a2eb158319b3b735397835baa258b31e06e356be8f43bedcf32ce.m3u8
83.64ms,[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-2.m3u8
83.64ms,[VGA]tv life america,https://t.freetv.fun/live/tv-life-america-1.m3u8
83.65ms,[VGA]ibn tv africa (720p),https://t.freetv.fun/live/ibn-tv-africa-720p.m3u8
83.68ms,[BD]tv chile,https://t.freetv.fun/live/tv-chile.m3u8
83.68ms,[HD]广州综合,https://t.freetv.fun/live/yan-zhou-zong-he-5.m3u8
83.68ms,[HD]cctv-第一剧场,https://t.freetv.fun/live/cctv-di-yi-ju-chang-6.m3u8
83.69ms,[BD]cgtn русский,https://t.freetv.fun/live/cgtn-russkii-1.m3u8
83.69ms,[SD]东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-22.m3u8
83.70ms,[SD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-6.m3u8
83.71ms,[HD]acc network,https://t.freetv.fun/live/acc-network.m3u8
83.72ms,[SD]lana tv,https://t.freetv.fun/live/lana-tv.m3u8
83.72ms,[BD]广东体育高清,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-14.m3u8
83.72ms,[BD]television tarapoto,https://t.freetv.fun/live/television-tarapoto.m3u8
83.72ms,[BD]red bull tv motorsport,https://t.freetv.fun/live/red-bull-tv-motorsport.m3u8
83.74ms,[HD]湖南教育,https://t.freetv.fun/live/hu-nan-jiao-yu-2.m3u8
83.74ms,[BD]广东民生高清,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-14.m3u8
83.74ms,[BD]1 plus 1 international,https://t.freetv.fun/live/1-plus-1-international.m3u8
83.75ms,[BD]广东新闻高清,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-4.m3u8
83.75ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi.m3u8
83.75ms,[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-19.m3u8
83.76ms,[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-13.m3u8
83.76ms,湖北卫视,https://stream1.freetv.fun/74f227e9a9b198441fcc03a5f503e5699c6f1ae09a19084b02bb0830a200aac1.m3u8
83.78ms,[HD]cctv-2,https://t.freetv.fun/live/cctv-2.m3u8
83.78ms,[VGA]tele8 tv,https://t.freetv.fun/live/tele8-tv.m3u8
83.78ms,[BD]vizion plus,https://t.freetv.fun/live/vizion-plus.m3u8
83.79ms,DW Español Ⓢ,https://dwamdstream104.akamaized.net/hls/live/2015530/dwstream104/stream04/streamPlaylist.m3u8
83.79ms,西藏卫视,https://stream1.freetv.fun/546e5d92d47a86a4aeafe2ead4e6609fc32fc5992c2eed9f4f3e7645ef686355.m3u8
83.79ms,[VGA]cctv-11,https://t.freetv.fun/live/cctv-11-6.m3u8
83.79ms,[BD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-30.m3u8
83.79ms,[BD]澳视澳门,https://t.freetv.fun/live/ao-shi-ao-men-2.m3u8
83.80ms,[BD]knbc nbc los angeles,https://t.freetv.fun/live/knbc-nbc-los-angeles.m3u8
83.81ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-1.m3u8
83.82ms,安徽卫视,https://stream1.freetv.fun/21954b8aca89d17d6b188ebaa4a9782b8ede2997ba5434e49fa4c3bd45a4ef9a.m3u8
83.82ms,[BD]晋城公共,https://t.freetv.fun/live/jin-cheng-gong-gong-1.m3u8
83.83ms,[SD]东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-10.m3u8
83.84ms,[SD]河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-23.m3u8
83.84ms,[BD]广东珠江高清,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-8.m3u8
83.84ms,[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-28.m3u8
83.85ms,狗娃与黑妮,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472409144867699_hlsb.m3u8
83.85ms,[BD]cgtn,https://t.freetv.fun/live/cgtn-8.m3u8
83.85ms,凤凰资讯,https://stream1.freetv.fun/5fb13a1ac8acfc0fbc7121568b65c78e0383919949c35c2a7f278a1ddd081e2b.m3u8
83.88ms,[BD]cctv3,https://t.freetv.fun/live/cctv3-1.m3u8
83.88ms,[HD]canal gov,https://t.freetv.fun/live/canal-gov.m3u8
83.92ms,[HD]cctv4欧洲,https://t.freetv.fun/live/cctv4ou-zhou-2.m3u8
83.93ms,海南卫视,https://stream1.freetv.fun/88ce9949660efb3e94cf208ff5bb4fa81f296b80fcfb50d09df87c28949e10a0.m3u8
83.94ms,CCTV7,https://stream1.freetv.fun/e7db8539118559b0f7b6d867bf77a8fc496b6ca0668cf41a2cf2bb1afb47f432.m3u8
83.96ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-12.m3u8
83.97ms,[HD]hr-fernsehen,https://t.freetv.fun/live/hr-fernsehen.m3u8
83.97ms,CCTV9,https://stream1.freetv.fun/0c01a3543f3509d8aac00c42ea45fb62bb37cfa0b88fc059c5e001887f6eb41b.m3u8
83.97ms,[BD]utv,https://t.freetv.fun/live/utv.m3u8
83.98ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-12.m3u8
83.98ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-13.m3u8
84.00ms,[VGA]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-1-1.m3u8
84.01ms,[HD]文成新闻综合,https://t.freetv.fun/live/wen-cheng-xin-wen-zong-he.m3u8
84.02ms,CHU,https://cdn6.163189.xyz/163189/chu
84.02ms,[BD]sivan tv,https://t.freetv.fun/live/sivan-tv.m3u8
84.02ms,[SD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-23.m3u8
84.03ms,重庆卫视,https://stream1.freetv.fun/260cb3559c2f6318728981a6409dd83a1a6a62ef07185c85be3f30b16b909ed9.m3u8
84.04ms,龙华经典,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
84.04ms,[BD]cctv-4k超高清,https://t.freetv.fun/live/cctv-4kchao-gao-qing-10.m3u8
84.05ms,兵团卫视,https://stream1.freetv.fun/7e0d9638f60dca70ddc3a2437eb10e874587f11f9d3efd833e71acfbdf2de2d6.m3u8
84.06ms,[VGA]agro tv,https://t.freetv.fun/live/agro-tv-1.m3u8
84.07ms,[BD]cctv14,https://t.freetv.fun/live/cctv14-6.m3u8
84.08ms,[HD]sony channel,https://t.freetv.fun/live/sony-channel.m3u8
84.08ms,[VGA]al rayyan,https://t.freetv.fun/live/al-rayyan.m3u8
84.08ms,[BD]吉林卫视,https://t.freetv.fun/live/ji-lin-wei-shi.m3u8
84.08ms,[SD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-6.m3u8
84.09ms,[HD]salaam tv,https://t.freetv.fun/live/salaam-tv.m3u8
84.10ms,[BD]cctv-2财经,https://t.freetv.fun/live/cctv-2cai-jing-11.m3u8
84.11ms,[VGA]24 kanal,https://t.freetv.fun/live/24-kanal.m3u8
84.11ms,[VGA]cctv2-财经,https://t.freetv.fun/live/cctv2-cai-jing-1.m3u8
84.11ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-15.m3u8
84.12ms,[VGA]宿迁新闻综合,https://t.freetv.fun/live/su-qian-xin-wen-zong-he.m3u8
84.15ms,云南卫视,https://stream1.freetv.fun/c1282f8e1542d0628e7be656a86f6324b769643dc6f05a02142c86b748b22fc5.m3u8
84.15ms,[BD]广东珠江高清,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-13.m3u8
84.15ms,[SD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-20.m3u8
84.16ms,[HD]tv maná argentina,https://t.freetv.fun/live/tv-mana-argentina.m3u8
84.16ms,[SD]cctv-10科教,https://t.freetv.fun/live/cctv-10ke-jiao-3.m3u8
84.16ms,[BD]广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi.m3u8
84.18ms,[BD]qs24.tv,https://t.freetv.fun/live/qs24-tv.m3u8
84.18ms,[BD]intravel,https://t.freetv.fun/live/intravel-1.m3u8
84.18ms,河北卫视,https://stream1.freetv.fun/484879dc432ec39cb4a9d641d729fa42d1dd51f44c8c78afdb9e25d21c19dd1b.m3u8
84.19ms,[HD]casma tv,https://t.freetv.fun/live/casma-tv.m3u8
84.19ms,辽宁卫视,https://stream1.freetv.fun/51e776c40f00c164b63052106a5a72da93547178a6b3ab4f33dec56316ed48f8.m3u8
84.19ms,陶喆1,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzEzMzhfODM0NDUzMTQ2XzEwOTgxMDA2NzAyNF8wXzM=_b_B5e5a6bf1ef67081a9a226a2f6145ea2d.mp4
84.20ms,山东卫视,https://stream1.freetv.fun/934000425c51d50edc50e8dd48d609d7cf5cea31c296b2a86f780b5acf7434ad.m3u8
84.21ms,[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-5.m3u8
84.21ms,[HD]fortuna tv,https://t.freetv.fun/live/fortuna-tv.m3u8
84.22ms,[SD]广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-12.m3u8
84.22ms,[BD]investigation discovery,https://t.freetv.fun/live/investigation-discovery.m3u8
84.23ms,天津卫视,https://stream1.freetv.fun/0d3a11ab7b1579bed59253d1fda80783bd3d15b047c0f9336517bdc5d84d8e66.m3u8
84.24ms,[BD]band sports,https://t.freetv.fun/live/band-sports.m3u8
84.24ms,天津卫视,https://stream1.freetv.fun/b174433fa74b990a5146d8f6ee46307b62bde3e61df3a44eb8aaa649af3cc6fd.m3u8
84.25ms,Story ,http://108.181.20.255:27347/livehttpplay?channel_id=23085
84.26ms,[HD]cosmovision,https://t.freetv.fun/live/cosmovision.m3u8
84.27ms,CCTV5,https://stream1.freetv.fun/64a4bbe37402f88e022c36cf3fae760ebd29a650014da42c9e8c2485fae247cc.m3u8
84.27ms,[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-2.m3u8
84.28ms,[HD]4music,https://t.freetv.fun/live/4music.m3u8
84.29ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-21.m3u8
84.29ms,[BD]longino tv,https://t.freetv.fun/live/longino-tv.m3u8
84.29ms,[HD]beverly hills television 10,https://t.freetv.fun/live/beverly-hills-television-10.m3u8
84.29ms,[HD]kabc abc los angeles,https://t.freetv.fun/live/kabc-abc-los-angeles.m3u8
84.30ms,[HD]cctv-15hd,https://t.freetv.fun/live/cctv-15hd-2.m3u8
84.31ms,[BD]cayetano plus,https://t.freetv.fun/live/cayetano-plus.m3u8
84.32ms,[VGA]哈尔滨新闻综合,https://t.freetv.fun/live/ha-er-bin-xin-wen-zong-he-1.m3u8
84.33ms,[VGA]浙江少儿,https://t.freetv.fun/live/zhe-jiang-shao-er-6.m3u8
84.33ms,兵团卫视,https://stream1.freetv.fun/5012f08fc99e41ba2322b0ff1028f9f1bd901a58d0bb3c986a4ab329025f15ee.m3u8
84.33ms,[HD]ewtn tv,https://t.freetv.fun/live/ewtn-tv.m3u8
84.35ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-27.m3u8
84.35ms,江苏卫视,https://stream1.freetv.fun/0649ab465998e527a93053f995b4a2ccd9ecb2a7b1eb05653f4d3a6033383fe2.m3u8
84.36ms,[BD]ifc,https://t.freetv.fun/live/ifc.m3u8
84.36ms,[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong.m3u8
84.37ms,[HD]tin tv,https://t.freetv.fun/live/tin-tv.m3u8
84.38ms,山东卫视,https://stream1.freetv.fun/ee5f29385677d9ea1ff89cf38fa00166df33bc7a065c5821da8a74b1bae08262.m3u8
84.38ms,[SD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-19.m3u8
84.41ms,[SD]cctv15,https://t.freetv.fun/live/cctv15-2.m3u8
84.42ms,[HD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-19.m3u8
84.43ms,深圳卫视,https://stream1.freetv.fun/b6f191d152cd68e82619bf81baa62725dd590bca499c810e11b4babbe75cf8d5.m3u8
84.45ms,[BD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-9.m3u8
84.45ms,[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-28.m3u8
84.47ms,[VGA]三沙卫视,https://t.freetv.fun/live/san-sha-wei-shi-7.m3u8
84.48ms,辽宁卫视,https://stream1.freetv.fun/e4fd36f9403132d2a4d32284c327a10e97e8c963183dd5045a5e4f8152e5e2fd.m3u8
84.49ms,[HD]dazn 3 50fps,https://t.freetv.fun/live/dazn-3-50fps.m3u8
84.50ms,[BD]sea tv,https://t.freetv.fun/live/sea-tv.m3u8
84.51ms,[VGA]安多卫视,https://t.freetv.fun/live/an-duo-wei-shi.m3u8
84.51ms,青海卫视,https://stream1.freetv.fun/2a3bf361f4d580e792d1eb8d99f3013c90335cf0851ca226b0e544f32969942b.m3u8
84.51ms,[HD]retrox tv,https://t.freetv.fun/live/retrox-tv.m3u8
84.51ms,[BD]alfa omega tv,https://t.freetv.fun/live/alfa-omega-tv.m3u8
84.52ms,[SD]kanal d2,https://t.freetv.fun/live/kanal-d2.m3u8
84.52ms,[SD]cctv-12社会与法,https://t.freetv.fun/live/cctv-12she-hui-yu-fa.m3u8
84.53ms,广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
84.53ms,[VGA]kanal 15,https://t.freetv.fun/live/kanal-15.m3u8
84.53ms,[BD]Mediacorp 5 *tv,https://t.freetv.fun/live/mediacorp-5-tv.m3u8
84.54ms,[SD].sci-fi,https://t.freetv.fun/live/sci-fi.m3u8
84.56ms,[VGA]venezolana de television,https://t.freetv.fun/live/venezolana-de-television.m3u8
84.56ms,[BD]canal plus sport,https://t.freetv.fun/live/canal-plus-sport-1.m3u8
84.57ms,[BD]上海新闻综合,https://t.freetv.fun/live/shang-hai-xin-wen-zong-he-3.m3u8
84.58ms,[HD]kanal firat,https://t.freetv.fun/live/kanal-firat.m3u8
84.58ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-14.m3u8
84.59ms,[BD]arena sport 2,https://t.freetv.fun/live/arena-sport-2-3.m3u8
84.61ms,[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-11.m3u8
84.62ms,浙江卫视,https://stream1.freetv.fun/25a68374e38b69e4e0daef2fd294dc23f4a597d1e4f8dfd4ca5f447359b5cf17.m3u8
84.62ms,[SD]nieta tv,https://t.freetv.fun/live/nieta-tv.m3u8
84.62ms,[BD]payam tv,https://t.freetv.fun/live/payam-tv.m3u8
84.63ms,[BD]arirang,https://t.freetv.fun/live/arirang.m3u8
84.63ms,[SD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-9.m3u8
84.63ms,[SD]nat geo wild,https://t.freetv.fun/live/nat-geo-wild.m3u8
84.64ms,[BD]广东民生高清,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-6.m3u8
84.64ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-11.m3u8
84.65ms,[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-11.m3u8
84.66ms,[SD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-32.m3u8
84.67ms,[BD]cctv6,https://t.freetv.fun/live/cctv6-2.m3u8
84.67ms,[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-11.m3u8
84.67ms,[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-22.m3u8
84.68ms,[VGA]start tv,https://t.freetv.fun/live/start-tv-1.m3u8
84.68ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-5.m3u8
84.68ms,华视,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
84.68ms,CCTV11,https://stream1.freetv.fun/bd26ce297532d5423d61f7d895a47df82cacfee0a5987faaf4202574329d7686.m3u8
84.68ms,[HD]crime plus investigation,https://t.freetv.fun/live/crime-plus-investigation.m3u8
84.69ms,广东珠江,https://stream1.freetv.fun/5f12b986a77ebe5440c508c13895b3e7f8767b2a47c79f3f5fe948097e15337d.m3u8
84.70ms,[BD]cgtn法语,https://t.freetv.fun/live/cgtnfa-yu-1.m3u8
84.70ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi.m3u8
84.71ms,[BD]інтер,https://t.freetv.fun/live/inter.m3u8
84.71ms,[HD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-2.m3u8
84.71ms,海南卫视,https://stream1.freetv.fun/7127df4bf112629de8dd6cbd97f4928bfa1782e0e0ff97b88372a5eb25e6a1c0.m3u8
84.72ms,[VGA]monte carlo digital television (1080p),https://t.freetv.fun/live/monte-carlo-digital-television-1080p.m3u8
84.74ms,[VGA]哈尔滨新闻综合,https://t.freetv.fun/live/ha-er-bin-xin-wen-zong-he-4.m3u8
84.74ms,[HD]湖南娱乐,https://t.freetv.fun/live/hu-nan-yu-le-1.m3u8
84.74ms,[BD]tv brics africa,https://t.freetv.fun/live/tv-brics-africa.m3u8
84.74ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4505&tk=a0c4f6cfaba3
84.74ms,[HD]广东民生,https://t.freetv.fun/live/yan-dong-min-sheng.m3u8
84.76ms,[HD]abc news live 4,https://t.freetv.fun/live/abc-news-live-4.m3u8
84.77ms,[BD]di tv,https://t.freetv.fun/live/di-tv.m3u8
84.77ms,CCTV11,https://stream1.freetv.fun/d5f782070cc8a23fe81a95f05759b6fedf6c99e4d9aca6798c4211a901af4e1c.m3u8
84.78ms,广东卫视,https://stream1.freetv.fun/8ef6435bcdd83e12ef928e4ac5f72f2a2c4cb216bebaa6bcd4f34dc34c8761e5.m3u8
84.79ms,[HD]tv estrella,https://t.freetv.fun/live/tv-estrella.m3u8
84.79ms,CCTV1,https://stream1.freetv.fun/8973ff67af3f7c2d22cdf2a379e20b1bc812e963bfb3fd4bccf5a85c4953d022.m3u8
84.80ms,内蒙古卫视,https://stream1.freetv.fun/1e5dc1f802d7775ea9cde7b7b874b914365797c6718c5e95448aa26648e136e6.m3u8
84.80ms,[SD]上海都市,https://t.freetv.fun/live/shang-hai-du-shi.m3u8
84.80ms,[SD]河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-17.m3u8
84.81ms,[SD]cctv-4中文国际,https://t.freetv.fun/live/cctv-4zhong-wen-guo-ji-5.m3u8
84.81ms,[BD]tennis channel,https://t.freetv.fun/live/tennis-channel.m3u8
84.83ms,宁夏卫视,https://stream1.freetv.fun/b1c2fb171ad59994cacb72577eef306f5dfbdfb2d1bf909b1357c4dbb711b942.m3u8
84.84ms,四川卫视,https://stream1.freetv.fun/99df454f11669ae2aaa1fec89653f0aadf09eaabd3bcb8c6a4b1e6253ba9850d.m3u8
84.84ms,[BD]大湾区卫视高清,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-4.m3u8
84.85ms,CCTV5,https://stream1.freetv.fun/9e926f3e5f09d37a0cee1a59c02b4b9e796bcc61e2a2fd1ee5af6d9991e875ac.m3u8
84.85ms,ESPN HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23531
84.86ms,河北卫视,https://stream1.freetv.fun/a445822c682234f66d3d32794a2fc569c66d0bd9b3f50cfed2a447f3cc3ce1d4.m3u8
84.86ms,[SD]ntv series,https://t.freetv.fun/live/ntv-series.m3u8
84.86ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-20.m3u8
84.86ms,[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-6.m3u8
84.87ms,西藏卫视,https://stream1.freetv.fun/6968cf63ac68316f25e883aaab467d29db9285700f8d9a12ed20b593daa8b2d1.m3u8
84.87ms,[HD]матч! арена,https://t.freetv.fun/live/match-arena-1.m3u8
84.87ms,[SD]江夏新闻综合,https://t.freetv.fun/live/jiang-xia-xin-wen-zong-he-2.m3u8
84.87ms,[BD]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-3.m3u8
84.88ms,[VGA]abn africa,https://t.freetv.fun/live/abn-africa.m3u8
84.89ms,苍南新闻综合,https://t.freetv.fun/live/cang-nan-xin-wen-zong-he-1.m3u8
84.91ms,[BD]cctv8,https://t.freetv.fun/live/cctv8-13.m3u8
84.91ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-5.m3u8
84.91ms,[BD]cctv-4hd,https://t.freetv.fun/live/cctv-4hd-1.m3u8
84.91ms,[BD]arirang tv un,https://t.freetv.fun/live/arirang-tv-un.m3u8
84.92ms,CCTV4,https://stream1.freetv.fun/65ac61c6c6a2b58f5eb41469958413367ff7af3ad84bc702885b5afd3327fcb0.m3u8
84.92ms,[SD]第一财经,https://t.freetv.fun/live/di-yi-cai-jing-1.m3u8
84.93ms,[SD]ifilm 2,https://t.freetv.fun/live/ifilm-2.m3u8
84.93ms,[HD]showtime 2,https://t.freetv.fun/live/showtime-2.m3u8
84.94ms,[BD]广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-10.m3u8
84.95ms,[SD]cctv-13新闻,https://t.freetv.fun/live/cctv-13xin-wen-6.m3u8
84.95ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3763&tk=f6cc1e0a0e1a
84.96ms,[HD]ozono tv,https://t.freetv.fun/live/ozono-tv.m3u8
84.96ms,[BD]channel y,https://t.freetv.fun/live/channel-y.m3u8
84.97ms,[BD]cctv4,https://t.freetv.fun/live/cctv4-33.m3u8
84.97ms,四川卫视,https://stream1.freetv.fun/1c0122fc8f14c05006e2c348f842557a612d5307a960c42b95758d6f5c36119f.m3u8
84.98ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-11.m3u8
84.99ms,[VGA]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-13.m3u8
84.99ms,湖南卫视,https://stream1.freetv.fun/f2b4f1257679ac5705b60ad927003ba3615bfa2b88e85f60f77cea00c422b661.m3u8
85.01ms,[HD]cleo tv,https://t.freetv.fun/live/cleo-tv.m3u8
85.02ms,CCTV12,https://stream1.freetv.fun/73e76f84f85f78d63807bfb8e51dff03850f7d1cafd1c6521d6eb45272bc4ead.m3u8
85.02ms,[HD]sky sport golf,https://t.freetv.fun/live/sky-sport-golf.m3u8
85.03ms,重庆卫视,https://stream1.freetv.fun/c72f84278b832bcfd46c00f06205712127958af17226d7f200bc87ac10710657.m3u8
85.04ms,[BD]辽宁北方,https://t.freetv.fun/live/liao-zhu-bei-fang.m3u8
85.04ms,[BD]tnt sports2,https://t.freetv.fun/live/tnt-sports2.m3u8
85.04ms,[BD]东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-6.m3u8
85.04ms,[BD]云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-8.m3u8
85.05ms,[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-4.m3u8
85.06ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-9.m3u8
85.07ms,[SD]武义新闻综合,https://t.freetv.fun/live/wu-yi-xin-wen-zong-he.m3u8
85.07ms,[HD]tv,https://t.freetv.fun/live/tv.m3u8
85.07ms,[HD]cctv6hd,https://t.freetv.fun/live/cctv6hd-1.m3u8
85.08ms,福建公共,https://t.freetv.fun/live/fu-jian-gong-gong-1.m3u8
85.10ms,[BD]multishow,https://t.freetv.fun/live/multishow.m3u8
85.11ms,[BD]凤凰卫视资讯,https://t.freetv.fun/live/feng-huang-wei-shi-zi-xun-1.m3u8
85.11ms,江西卫视,https://stream1.freetv.fun/dc9d28cc43040277c9ab2a890ab8b91b88386c3ac1340be857cd31735548e025.m3u8
85.11ms,CCTV15,https://stream1.freetv.fun/cb3c72e7254e40411c7136bafb32bd8e1b6f4739c265c52851cff323a6a22b77.m3u8
85.12ms,[HD]umagtv,https://t.freetv.fun/live/umagtv.m3u8
85.12ms,[HD]maqui tv,https://t.freetv.fun/live/maqui-tv.m3u8
85.13ms,[BD]telemas,https://t.freetv.fun/live/telemas-1.m3u8
85.13ms,[BD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-12.m3u8
85.13ms,金鹰卡通,https://stream1.freetv.fun/49903af5e5fa7b3e3a0e029d6f5757c0dde5a588f4f4910975555563e5739604.m3u8
85.13ms,[HD]ств беларусь,https://t.freetv.fun/live/stv-belarus.m3u8
85.13ms,林依轮,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257503535513363_hlsb.m3u8
85.14ms,CCTV4,https://stream1.freetv.fun/a08330156a94fcf328198df9c025121caaf5cca68fe9e303fa936ae40cee5887.m3u8
85.15ms,[HD]bein sports 1 fr,https://t.freetv.fun/live/bein-sports-1-fr.m3u8
85.16ms,[HD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-23.m3u8
85.17ms,安徽卫视,https://stream1.freetv.fun/9b5b5c5949d83212b8aea9804acf7e7824ec7953c35179389e75c9cd358573e8.m3u8
85.17ms,广东综艺,https://stream1.freetv.fun/b5ae84ba5527e0074d6614c199a38821c09e9ee4d41bdcadb033d40ea3b23419.m3u8
85.18ms,南宁都市生活,https://t.freetv.fun/live/nan-zhu-du-shi-sheng-huo-1.m3u8
85.18ms,[BD]hell's kitchen italy,https://t.freetv.fun/live/hell-s-kitchen-italy.m3u8
85.19ms,[BD]cetv1,https://t.freetv.fun/live/cetv1.m3u8
85.19ms,[HD]cctv6电影,https://t.freetv.fun/live/cctv6dian-ying.m3u8
85.20ms,[HD]st lucie public schools,https://t.freetv.fun/live/st-lucie-public-schools.m3u8
85.22ms,[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-1.m3u8
85.23ms,[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-11.m3u8
85.23ms,宁夏卫视,https://stream1.freetv.fun/ac4108ce22c6f34c415351b88168913d013b4325217cedd36a37cd05de196639.m3u8
85.23ms,[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-8.m3u8
85.24ms,[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-10.m3u8
85.26ms,[SD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-4-1.m3u8
85.26ms,[SD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-34.m3u8
